id_jogo,cod,rodada,temporada,data,horario,jogo,placar,odds_mandante,odds_empate,odds_visitante,site_apostas,time,pos_rodada,pos_adv_rodada,condicao,pts,vit,diff_gols,pr_vitoria,pr_empate,e_pontos,surpresa,cum_surpresa,cum_pts,cum_vit,cum_saldo,pts_4,trocou,m,di,tratado,periodo
118,201412FLABOT2,12,2014,2014-07-27,18:30,Flamengo - Botafogo,1-0,2.69,3.14,2.61,12,Botafogo,14,18,visitante,0,0,-1,0.356955402761285,0.296704968537246,1.3675711768211,-1.3675711768211,-3.85948902552431,12,3,0,4,0,1.2,,0,0
120,201413BOTCRU1,13,2014,2014-08-02,18:30,Botafogo - Cruzeiro,1-1,3.04,3.34,2.28,12,Botafogo,16,1,mandante,1,0,0,0.308307692307692,0.280615384615385,1.20553846153846,-0.205538461538462,-4.06502748706277,13,3,0,4,0,1.2,,0,0
134,201414CAPBOT2,14,2014,2014-08-10,16:00,Atlético-PR - Botafogo,2-0,2.18,3.33,3.26,12,Botafogo,17,7,visitante,0,0,-2,0.287820157005789,0.281769883435096,1.14523035445246,-1.14523035445246,-5.21025784151523,13,3,-2,4,0,1.2,,0,0
148,201415BOTFLU1,15,2014,2014-08-17,18:30,Botafogo - Fluminense,2-0,3.78,3.32,1.99,12,Botafogo,12,4,mandante,3,1,2,0.247644179229795,0.281956324544766,1.02488886223415,1.97511113776585,-3.23514670374938,16,4,0,4,0,1.2,,0,0
151,201416FIGBOT2,16,2014,2014-08-20,19:30,Figueirense - Botafogo,1-0,2.42,3.22,2.92,12,Botafogo,16,14,visitante,0,0,-1,0.321187740095296,0.291263416483933,1.25482663676982,-1.25482663676982,-4.4899733405192,16,4,-1,4,0,1.2,0.0209568195981893,0,
162,201417BOTCHA1,17,2014,2014-08-23,18:30,Botafogo - Chapecoense,1-0,1.81,3.34,4.65,12,Botafogo,14,15,mandante,3,1,1,0.51782255133715,0.28061641255097,1.83408406656242,1.16591593343758,-3.32405740708162,19,5,0,6,0,1.2,,0,1
173,201418BOTSAN1,18,2014,2014-08-31,16:00,Botafogo - Santos,1-0,2.51,3.09,2.91,13,Botafogo,13,11,mandante,3,1,1,0.373854040637122,0.303680790290996,1.42524291220236,1.57475708779764,-1.74930031928398,22,6,1,9,0,1.2,,0,1
184,201419CAMBOT2,19,2014,2014-09-07,16:00,Atlético-MG - Botafogo,1-0,1.61,3.76,5.61,13,Botafogo,14,7,visitante,0,0,-1,0.167322198052478,0.249648279541064,0.751614873698496,-0.751614873698496,-2.50091519298248,22,6,0,6,0,1.2,,0,1
196,201420BOTSAO1,20,2014,2014-09-10,22:00,Botafogo - São Paulo,2-4,5.35,3.76,1.63,13,Botafogo,14,2,mandante,0,0,-2,0.175282351359777,0.249404409514576,0.775251463593906,-0.775251463593906,-3.27616665657639,22,6,-2,6,0,1.2,,0,1
206,201421INTBOT2,21,2014,2014-09-14,16:00,Internacional - Botafogo,2-0,1.51,3.88,6.68,13,Botafogo,15,3,visitante,0,0,-2,0.139948404356965,0.240942098222817,0.660787311293713,-0.660787311293713,-3.9369539678701,22,6,-4,3,0,1.2,,0,1
215,201422BOTBAH1,22,2014,2014-09-17,22:00,Botafogo - Bahia,2-3,1.74,3.4,5.09,12,Botafogo,17,16,mandante,0,0,-1,0.539487384112773,0.276090602457713,1.89455275479603,-1.89455275479603,-5.83150672266613,22,6,-5,0,0,1.2,,0,1
222,201423CRIBOT2,23,2014,2014-09-20,21:00,Criciúma - Botafogo,1-1,1.9,3.39,4.19,12,Botafogo,16,19,visitante,1,0,0,0.22516176619672,0.278297286243144,0.953782584833305,0.0462174151666954,-5.78528930749944,23,6,-5,1,0,1.2,,0,1
238,201424BOTGOI1,24,2014,2014-09-25,19:30,Botafogo - Goiás,1-0,1.99,3.32,3.78,13,Botafogo,15,11,mandante,3,1,1,0.470399496225439,0.281956324544766,1.69315481322108,1.30684518677892,-4.47844412072052,26,7,-4,4,0,1.2,,0,1
247,201425BOTGRE1,25,2014,2014-09-28,16:00,Botafogo - Grêmio,0-2,2.89,2.99,2.55,13,Botafogo,16,5,mandante,0,0,-2,0.322592246277782,0.311803207940732,1.27957994677408,-1.27957994677408,-5.7580240674946,26,7,-6,4,0,1.2,,0,1
256,201426VITBOT2,26,2014,2014-10-04,16:20,Vitória - Botafogo,2-1,1.68,3.64,5.14,13,Botafogo,19,17,visitante,0,0,-1,0.182761506276151,0.258075313807531,0.806359832635983,-0.806359832635983,-6.56438390013058,26,7,-7,4,0,1.2,,0,1
261,201427BOTPAL1,27,2014,2014-10-08,19:30,Botafogo - Palmeiras,0-1,2.42,3.32,2.83,13,Botafogo,20,13,mandante,0,0,-1,0.386991012661356,0.28208381043388,1.44305684841795,-1.44305684841795,-8.00744074854853,26,7,-8,3,0,1.2,,0,1
271,201428BOTCOR1,28,2014,2014-10-11,18:30,Botafogo - Corinthians,1-0,4.54,3.37,1.82,13,Botafogo,19,6,mandante,3,1,1,0.206539601293103,0.278246228448276,0.897865032327586,2.10213496767241,-5.90530578087612,29,8,-7,3,0,1.2,,0,1
49,20115CTBINT1,5,2011,2011-06-19,18:30,Coritiba - Internacional,1-1,2.08,3.45,3.33,8,Coritiba,16,13,mandante,1,0,0,0.448929111520111,0.270658710713574,1.61744604527391,-0.617446045273906,-3.00670550021311,4,1,0,4,0,1.1,,0,0
52,20116CRUCTB2,6,2011,2011-06-25,21:00,Cruzeiro - Coritiba,2-1,1.58,3.79,5.63,8,Coritiba,18,16,visitante,0,0,-1,0.165322614042014,0.245584780226,0.741552622352041,-0.741552622352041,-3.74825812256515,4,1,-1,4,0,1.1,,0,0
65,20117CTBCEA1,7,2011,2011-06-30,19:30,Coritiba - Ceará,3-1,1.48,4.09,6.37,8,Coritiba,14,16,mandante,3,1,2,0.627274937942558,0.226984574121023,2.1088093879487,0.891190612051302,-2.85706751051385,7,2,1,4,0,1.1,,0,0
77,20118CTBFIG1,8,2011,2011-07-07,19:30,Coritiba - Figueirense,3-0,1.66,3.82,4.78,8,Coritiba,12,9,mandante,3,1,3,0.561219095390895,0.243880549305991,1.92753783547868,1.07246216452132,-1.78460534599252,10,3,4,7,0,1.1,0.00582886427298002,0,0
85,20119GRECTB2,9,2011,2011-07-10,16:00,Grêmio - Coritiba,2-0,1.93,3.36,3.86,8,Coritiba,14,11,visitante,0,0,-2,0.24103299856528,0.276901004304161,1,-1,-2.78460534599252,10,3,2,6,0,1.1,,0,0
91,201110CTBFLU1,10,2011,2011-07-16,18:30,Coritiba - Fluminense,3-1,1.69,3.62,4.89,8,Coritiba,11,12,mandante,3,1,2,0.551738110006015,0.257579393897836,1.91279372391588,1.08720627608412,-1.6973990699084,13,4,4,9,0,1.1,,0,0
106,201111BAHCTB2,11,2011,2011-07-24,16:00,Bahia - Coritiba,0-0,2.66,3.27,2.54,8,Coritiba,14,16,visitante,1,0,0,0.36607969562802,0.284355482230939,1.382594569115,-0.382594569114998,-2.0799936390234,14,4,4,7,0,1.1,,0,0
113,201112CTBSAO1,12,2011,2011-07-27,21:50,Coritiba - São Paulo,3-4,2.04,3.37,3.47,8,Coritiba,12,2,mandante,0,0,-1,0.455946973389219,0.276003509113949,1.64384442928161,-1.64384442928161,-3.72383806830501,14,4,3,4,0,1.1,,0,0
125,201113AMGCTB2,13,2011,2011-07-31,18:30,América-MG - Coritiba,1-3,3.21,3.26,2.18,8,Coritiba,11,20,visitante,3,1,2,0.42592351399313,0.284820018559823,1.56259056053921,1.43740943946079,-2.28642862884422,17,5,5,7,0,1.1,,0,0
132,201114CTBPAL1,14,2011,2011-08-03,21:50,Coritiba - Palmeiras,1-1,2,3.45,3.54,8,Coritiba,10,5,mandante,1,0,0,0.466269614019013,0.270301225518268,1.66911006757531,-0.669110067575306,-2.95553869641953,18,5,5,5,0,1.1,,0,0
138,201115FLACTB2,15,2011,2011-08-06,18:30,Flamengo - Coritiba,1-0,1.68,3.56,4.99,8,Coritiba,10,1,visitante,0,0,-1,0.186153060843366,0.260928026294493,0.819387208824591,-0.819387208824591,-3.77492590524412,18,5,4,4,0,1.1,,0,0
154,201116CTBCAM1,16,2011,2011-08-14,16:00,Coritiba - Atlético-MG,3-0,1.61,3.82,5.32,8,Coritiba,10,17,mandante,3,1,3,0.580013585327846,0.244455987533464,1.984496743517,1.015503256483,-2.75942264876112,21,6,7,7,0,1.1,,0,0
165,201117SANCTB2,17,2011,2011-08-17,21:50,Santos - Coritiba,2-3,1.97,3.43,3.72,8,Coritiba,9,17,visitante,3,1,1,0.251707015432984,0.272988366592041,1.02810941289099,1.97189058710901,-0.787532061652113,24,7,8,7,0,1.1,0.0511434274582589,0,
173,201118AVACTB2,18,2011,2011-08-21,16:00,Avaí - Coritiba,0-0,3.03,3.34,2.26,8,Coritiba,10,19,visitante,1,0,0,0.412793069129236,0.279315070728166,1.51769427811587,-0.517694278115874,-1.30522633976799,25,7,8,7,0,1.1,,0,1
181,201119CTBCAP1,19,2011,2011-08-27,18:00,Coritiba - Atlético-PR,1-1,1.74,3.52,4.7,8,Coritiba,9,17,mandante,1,0,0,0.536327917320435,0.26511664094817,1.87410039290947,-0.874100392909475,-2.17932673267746,26,7,8,8,0,1.1,,0,1
192,201120ACGCTB2,20,2011,2011-08-31,20:30,Atlético-GO - Coritiba,3-1,2.54,3.29,2.67,8,Coritiba,12,9,visitante,0,0,-2,0.349316757723836,0.283488067818432,1.33143834098994,-1.33143834098994,-3.5107650736674,26,7,6,5,0,1.1,,0,1
204,201121CTBCOR1,21,2011,2011-09-04,16:00,Coritiba - Corinthians,1-0,2.07,3.33,3.44,8,Coritiba,9,3,mandante,3,1,1,0.449768543058059,0.279585851090144,1.62889148026432,1.37110851973568,-2.13965655393172,29,8,7,5,0,1.1,,0,1
217,201122VASCTB2,22,2011,2011-09-08,20:30,Vasco - Coritiba,2-0,1.73,3.52,4.76,8,Coritiba,10,3,visitante,0,0,-2,0.195935597626739,0.264958364972522,0.85276515785274,-0.85276515785274,-2.99242171178446,29,8,5,4,0,1.1,,0,1
222,201123CTBBOT1,23,2011,2011-09-11,16:00,Coritiba - Botafogo,5-0,2.02,3.43,3.51,8,Coritiba,9,4,mandante,3,1,5,0.462017568433616,0.272091979077523,1.65814468437837,1.34185531562163,-1.65056639616283,32,9,10,6,0,1.1,,0,1
238,201124INTCTB2,24,2011,2011-09-18,18:00,Internacional - Coritiba,1-1,1.91,3.4,3.94,8,Coritiba,9,7,visitante,1,0,0,0.236874165614946,0.274495356624379,0.985117853469218,0.0148821465307818,-1.63568424963205,33,9,10,7,0,1.1,,0,1
244,201125CTBCRU1,25,2011,2011-09-22,20:30,Coritiba - Cruzeiro,2-1,1.72,3.54,4.85,8,Coritiba,9,15,mandante,3,1,1,0.543326223583694,0.263989012588687,1.89396768333977,1.10603231666023,-0.529651932971815,36,10,11,7,0,1.1,,0,1
258,201126CEACTB2,26,2011,2011-09-25,18:00,Ceará - Coritiba,3-2,2.44,3.25,2.82,8,Coritiba,9,14,visitante,0,0,-1,0.3307501730912,0.286989380959134,1.27923990023273,-1.27923990023273,-1.80889183320455,36,10,10,7,0,1.1,,0,1
264,201127FIGCTB2,27,2011,2011-10-02,16:00,Figueirense - Coritiba,0-0,2.34,3.26,2.95,8,Coritiba,10,11,visitante,1,0,0,0.315896705371784,0.285857448112504,1.23354756422786,-0.233547564227857,-2.04243939743241,37,10,10,5,0,1.1,,0,1
279,201128CTBGRE1,28,2011,2011-10-09,18:00,Coritiba - Grêmio,2-0,1.77,3.52,4.53,8,Coritiba,8,10,mandante,3,1,2,0.528103172474093,0.265551879340666,1.84986139676294,1.15013860323706,-0.892300794195351,40,11,12,7,0,1.1,,0,1
289,201129FLUCTB2,29,2011,2011-10-13,20:30,Fluminense - Coritiba,3-1,1.97,3.33,3.84,8,Coritiba,10,6,visitante,0,0,-2,0.243760241675678,0.281092891301682,1.01237361632871,-1.01237361632871,-1.90467441052407,40,11,10,4,0,1.1,,0,1
100,201311CRUCTB2,11,2013,2013-08-03,18:30,Cruzeiro - Coritiba,1-0,1.55,3.91,6.07,11,Coritiba,4,3,visitante,0,0,-1,0.154593943784484,0.239996224749826,0.703778056103278,-0.703778056103278,3.51262695662606,20,5,5,5,0,1.1,,1,0
115,201312GRECTB2,12,2013,2013-08-08,21:00,Grêmio - Coritiba,0-1,1.73,3.49,5,10,Coritiba,3,9,visitante,3,1,1,0.187869698204912,0.26915429542251,0.832763390037246,2.16723660996275,5.67986356658881,23,6,6,7,0,1.1,,1,0
120,201313CTBVAS1,13,2013,2013-08-11,16:00,Coritiba - Vasco,0-1,1.61,3.88,5.3,9,Coritiba,3,10,mandante,0,0,-1,0.581827647281843,0.241428482506126,1.98691142435165,-1.98691142435165,3.69295214223716,23,6,5,6,0,1.1,,1,0
131,201314CTBPOR1,14,2013,2013-08-14,21:00,Coritiba - Portuguesa,1-1,1.75,3.57,4.66,9,Coritiba,3,18,mandante,1,0,0,0.535982499267044,0.262736519248551,1.87068401704968,-0.870684017049683,2.82226812518747,24,6,5,4,0,1.1,,1,0
140,201315CORCTB2,15,2013,2013-08-18,16:00,Corinthians - Coritiba,1-0,1.53,3.78,6.89,9,Coritiba,5,4,visitante,0,0,-1,0.136499776961149,0.248805149011194,0.658304479894641,-0.658304479894641,2.16396364529283,24,6,4,4,0,1.1,,1,0
150,201316CRICTB2,16,2013,2013-08-24,21:00,Criciúma - Coritiba,2-1,2.38,3.24,2.97,9,Coritiba,6,16,visitante,0,0,-1,0.315999114848418,0.289665855277716,1.23766319982297,-1.23766319982297,0.926300445469864,24,6,3,1,0,1.1,,1,0
164,201317CTBINT1,17,2013,2013-09-01,16:00,Coritiba - Internacional,0-0,2.62,3.24,2.66,9,Coritiba,6,7,mandante,1,0,0,0.357960492432423,0.289461879683009,1.36334335698028,-0.363343356980279,0.562957088489585,25,6,3,2,0,1.1,,1,0
175,201318BOTCTB2,18,2013,2013-09-05,19:30,Botafogo - Coritiba,3-1,1.69,3.61,5.06,9,Coritiba,8,2,visitante,0,0,-2,0.185331223096762,0.259771742069146,0.815765411359432,-0.815765411359432,-0.252808322869847,25,6,1,1,0,1.1,,1,0
184,201319CTBSAO1,19,2013,2013-09-08,16:00,Coritiba - São Paulo,2-0,2.91,3.16,2.46,9,Coritiba,7,18,mandante,3,1,2,0.322184368239127,0.296695098599955,1.26324820331734,1.73675179668266,1.48394347381282,28,7,3,4,0,1.1,,1,0
196,201320CAMCTB2,20,2013,2013-09-12,21:00,Atlético-MG - Coritiba,3-0,1.55,4.04,5.82,9,Coritiba,8,10,visitante,0,0,-3,0.161409224709891,0.232525170250388,0.716752844380062,-0.716752844380062,0.767190629432756,28,7,0,4,0,1.1,,1,0
202,201321CTBBAH1,21,2013,2013-09-15,16:00,Coritiba - Bahia,2-2,1.75,3.38,4.96,11,Coritiba,7,14,mandante,1,0,0,0.534595246143151,0.276787479511987,1.88057321794144,-0.880573217941441,-0.113382588508685,29,7,0,4,0,1.1,,1,0
211,201322CTBGOI1,22,2013,2013-09-18,21:00,Coritiba - Goiás,2-2,1.77,3.51,4.66,11,Coritiba,8,9,mandante,1,0,0,0.530756875152105,0.267646629350207,1.85991725480652,-0.859917254806522,-0.973299843315207,30,7,0,5,0,1.1,,1,0
219,201323FLUCTB2,23,2013,2013-09-21,18:30,Fluminense - Coritiba,1-1,1.63,3.68,5.54,11,Coritiba,12,13,visitante,1,0,0,0.169370732836756,0.254976592368378,0.763088790878647,0.236911209121353,-0.736388634193854,31,7,0,3,1,1.1,0,1,
232,201324NAUCTB2,24,2013,2013-09-28,18:30,Náutico - Coritiba,3-0,3.13,3.25,2.29,11,Coritiba,14,20,visitante,0,0,-3,0.410467785995876,0.28922191690171,1.52062527488934,-1.52062527488934,-2.25701390908319,31,7,-3,3,0,1.1,,1,1
247,201325CTBFLA1,25,2013,2013-10-02,21:50,Coritiba - Flamengo,0-2,2.54,3.03,2.93,11,Coritiba,15,10,mandante,0,0,-2,0.369661438273173,0.309881205681142,1.41886552050066,-1.41886552050066,-3.67587942958385,31,7,-5,2,0,1.1,,1,1
254,201326CAPCTB2,26,2013,2013-10-06,16:00,Atlético-PR - Coritiba,2-1,1.87,3.37,4.23,11,Coritiba,15,3,visitante,0,0,-1,0.221374850265745,0.277868135496766,0.941992686294003,-0.941992686294003,-4.61787211587786,31,7,-6,1,0,1.1,,1,1
261,201327CTBSAN1,27,2013,2013-10-09,19:30,Coritiba - Santos,1-0,2.17,3.29,3.34,11,Coritiba,15,10,mandante,3,1,1,0.433036330032275,0.285619707042564,1.58472869713939,1.41527130286061,-3.20260081301724,34,8,-5,3,0,1.1,,1,1
272,201328VITCTB2,28,2013,2013-10-12,18:30,Vitória - Coritiba,2-1,1.91,3.35,4.05,11,Coritiba,16,6,visitante,0,0,-1,0.230980271826435,0.279244806237929,0.972185621717236,-0.972185621717236,-4.17478643473448,34,8,-6,3,0,1.1,,1,1
284,201329PONCTB2,29,2013,2013-10-16,21:00,Ponte Preta - Coritiba,1-0,2.04,3.36,3.59,11,Coritiba,16,19,visitante,0,0,-1,0.261215530251063,0.279096355238487,1.06274294599168,-1.06274294599168,-5.23752938072616,34,8,-7,3,0,1.1,,1,1
299,201330CTBCRU1,30,2013,2013-10-20,17:30,Coritiba - Cruzeiro,2-1,3,3.27,2.36,11,Coritiba,14,1,mandante,3,1,1,0.313615527162782,0.287720667121818,1.22856724861016,1.77143275138984,-3.46609662933632,37,9,-6,6,0,1.1,,1,1
308,201331CTBGRE1,31,2013,2013-10-27,17:30,Coritiba - Grêmio,4-0,2.42,3.03,3.11,11,Coritiba,13,3,mandante,3,1,4,0.388075990132649,0.30994848056799,1.47417645096594,1.52582354903406,-1.94027308030226,40,10,-2,6,0,1.1,,1,1
312,201332VASCTB2,32,2013,2013-11-02,18:30,Vasco - Coritiba,2-1,1.98,3.36,3.8,11,Coritiba,13,17,visitante,0,0,-1,0.24690478311214,0.279237552329206,1.01995190166563,-1.01995190166563,-2.96022498196788,40,10,-3,6,0,1.1,,1,1
322,201333PORCTB2,33,2013,2013-11-09,18:30,Portuguesa - Coritiba,0-0,2.06,3.32,3.58,11,Coritiba,13,14,visitante,1,0,0,0.262042330150654,0.282563717451608,1.06869070790357,-0.0686907079035695,-3.02891568987145,41,10,-3,7,0,1.1,,1,1
335,201334CTBCOR1,34,2013,2013-11-13,20:50,Coritiba - Corinthians,0-1,2.43,3,3.13,11,Coritiba,14,10,mandante,0,0,-1,0.386644102133337,0.313181722728003,1.47311402912801,-1.47311402912801,-4.50202971899947,41,10,-4,4,0,1.1,,1,1
342,201335CTBCRI1,35,2013,2013-11-16,20:00,Coritiba - Criciúma,1-2,1.68,3.62,5.17,11,Coritiba,17,14,mandante,0,0,-1,0.558958981680037,0.259406378238249,1.93628332327836,-1.93628332327836,-6.43831304227783,41,10,-5,,1,1.1,,1,1
136,201514FLUVAS1,14,2015,2015-07-19,16:00,Fluminense - Vasco,1-2,1.67,3.59,5.26,13,Fluminense,3,18,mandante,0,0,-1,0.560955829711641,0.260946026634663,1.94381351576959,-1.94381351576959,7.04089692946557,27,8,5,7,0,1.6,,1,0
144,201515CHAFLU2,15,2015,2015-07-26,11:00,Chapecoense - Fluminense,2-1,2.14,3.17,3.5,13,Fluminense,7,9,visitante,0,0,-1,0.267407208854971,0.295244552363533,1.09746617892845,-1.09746617892845,5.94343075053713,27,8,4,6,0,1.6,,1,0
153,201516FLUGRE1,16,2015,2015-08-01,18:30,Fluminense - Grêmio,1-0,2.13,3.13,3.59,13,Fluminense,3,8,mandante,3,1,1,0.439787399756559,0.299280243284815,1.61864244255449,1.38135755744551,7.32478830798264,30,9,5,6,0,1.6,,1,0
161,201517AVAFLU2,17,2015,2015-08-08,18:30,Avaí - Fluminense,1-0,2.43,3.18,2.94,13,Fluminense,4,16,visitante,0,0,-1,0.31903983353151,0.294961355529132,1.25208085612366,-1.25208085612366,6.07270745185897,30,9,4,3,0,1.6,,1,0
177,201518INTFLU2,18,2015,2015-08-12,22:00,Internacional - Fluminense,1-0,2.03,3.25,3.72,13,Fluminense,5,11,visitante,0,0,-1,0.251437739861504,0.287799505318399,1.04211272490291,-1.04211272490291,5.03059472695606,30,9,3,3,0,1.6,,1,0
187,201519FLUFIG1,19,2015,2015-08-16,16:00,Fluminense - Figueirense,2-1,1.66,3.56,5.49,13,Fluminense,4,15,mandante,3,1,1,0.565399769725232,0.263641465658395,1.95984077483409,1.04015922516591,6.07075395212197,33,10,4,6,0,1.6,,1,0
199,201520JOIFLU2,20,2015,2015-08-23,16:00,Joinville - Fluminense,2-1,2.55,3.08,2.83,13,Fluminense,4,19,visitante,0,0,-1,0.330181738688101,0.303381272885496,1.2939264889498,-1.2939264889498,4.77682746317217,33,10,3,3,0,1.6,,1,0
206,201521FLUCAM1,21,2015,2015-08-30,16:00,Fluminense - Atlético-MG,1-2,2.77,3.25,2.5,13,Fluminense,7,2,mandante,0,0,-1,0.337802723209646,0.287911859474067,1.301320029103,-1.301320029103,3.47550743406916,33,10,2,3,0,1.6,,1,0
216,201522CORFLU2,22,2015,2015-09-02,22:00,Corinthians - Fluminense,2-0,1.76,3.42,4.87,13,Fluminense,7,1,visitante,0,0,-2,0.192640290855091,0.274315267972015,0.852236140537288,-0.852236140537288,2.62327129353188,33,10,0,3,0,1.6,,1,0
227,201523FLUFLA1,23,2015,2015-09-06,16:00,Fluminense - Flamengo,1-3,3.27,3.19,2.24,13,Fluminense,9,6,mandante,0,0,-2,0.286952296429561,0.294148592264785,1.15500548155347,-1.15500548155347,1.46826581197841,33,10,-2,0,0,1.6,,1,0
236,201524CTBFLU2,24,2015,2015-09-09,22:00,Coritiba - Fluminense,1-1,2.18,3.13,3.46,13,Fluminense,9,17,visitante,1,0,0,0.270812827432926,0.299364978568027,1.1118034608668,-0.111803460866804,1.3564623511116,34,10,-2,1,0,1.6,,1,0
250,201525SPOFLU2,25,2015,2015-09-13,18:30,Sport - Fluminense,1-0,2.07,3.3,3.55,13,Fluminense,11,10,visitante,0,0,-1,0.263801193303597,0.283786132190233,1.07518971210103,-1.07518971210103,0.281272639010579,34,10,-3,1,0,1.6,,1,0
251,201526FLUPAL1,26,2015,2015-09-16,19:30,Fluminense - Palmeiras,1-4,2.26,3.2,3.2,13,Fluminense,11,6,mandante,0,0,-3,0.414507772020725,0.292746113989637,1.53626943005181,-1.53626943005181,-1.25499679104123,34,10,-6,1,1,1.6,0,1,
263,201527PONFLU2,27,2015,2015-09-19,21:00,Ponte Preta - Fluminense,3-1,2.48,3.15,2.9,13,Fluminense,12,10,visitante,0,0,-2,0.323625668006131,0.297941091180248,1.26881809519864,-1.26881809519864,-2.52381488623988,34,10,-8,1,0,1.6,,1,1
271,201528FLUGOI1,28,2015,2015-09-26,18:30,Fluminense - Goiás,2-0,1.87,3.36,4.23,13,Fluminense,12,16,mandante,3,1,2,0.5003432361359,0.278464836778016,1.77949454518572,1.22050545481428,-1.30330943142559,37,11,-6,3,0,1.6,,1,1
289,201529SANFLU2,29,2015,2015-10-04,16:00,Santos - Fluminense,3-1,1.52,3.92,6.59,13,Fluminense,12,4,visitante,0,0,-2,0.142518178339074,0.239590508993494,0.667145044010716,-0.667145044010716,-1.97045447543631,37,11,-8,3,0,1.6,,1,1
297,201530FLUSAO1,30,2015,2015-10-14,22:00,Fluminense - São Paulo,2-0,2.31,3.22,3.08,13,Fluminense,11,5,mandante,3,1,2,0.405286343612335,0.290748898678414,1.50660792951542,1.49339207048458,-0.477062404951727,40,12,-6,6,0,1.6,,1,1
303,201531CRUFLU2,31,2015,2015-10-18,10:00,Cruzeiro - Fluminense,2-0,1.71,3.51,5.08,13,Fluminense,12,11,visitante,0,0,-2,0.184568123322171,0.267124235463427,0.820828605429939,-0.820828605429939,-1.29789101038167,40,12,-8,6,0,1.6,,1,1
311,201532FLUCAP1,32,2015,2015-10-24,16:00,Fluminense - Atlético-PR,0-1,1.94,3.3,4.03,13,Fluminense,13,12,mandante,0,0,-1,0.483262594842873,0.284099828483386,1.73388761301201,-1.73388761301201,-3.03177862339367,40,12,-9,3,0,1.6,,1,1
329,201533VASFLU2,33,2015,2015-11-01,17:00,Vasco - Fluminense,0-1,2.29,3.14,3.2,13,Fluminense,12,20,visitante,3,1,1,0.292698216277385,0.298291175824086,1.17638582465624,1.82361417534376,-1.20816444804991,43,13,-8,6,0,1.6,,1,1
334,201534FLUCHA1,34,2015,2015-11-07,20:00,Fluminense - Chapecoense,2-3,1.98,3.21,4.04,13,Fluminense,13,14,mandante,0,0,-1,0.47462614462329,0.292760051823712,1.71663848569358,-1.71663848569358,-2.92480293374349,43,13,-9,3,0,1.6,,1,1
347,201535GREFLU2,35,2015,2015-11-19,18:30,Grêmio - Fluminense,1-0,1.51,3.92,6.93,13,Fluminense,14,3,visitante,0,0,-1,0.135920145307251,0.240287399739604,0.648047835661357,-0.648047835661357,-3.57285076940485,43,13,-10,,0,1.6,,1,1
359,201536FLUAVA1,36,2015,2015-11-22,18:30,Fluminense - Avaí,3-1,2.07,3.22,3.69,13,Fluminense,14,17,mandante,3,1,2,0.453754940711462,0.291699604743083,1.65296442687747,1.34703557312253,-2.22581519628232,46,14,-8,,0,1.6,,1,1
362,201537FLUINT1,37,2015,2015-11-28,18:30,Fluminense - Internacional,1-1,3.33,3.31,2.16,13,Fluminense,13,5,mandante,1,0,0,0.281872050526913,0.283575204910762,1.1291913564915,-0.129191356491502,-2.35500655277382,47,14,-8,,0,1.6,,1,1
374,201538FIGFLU2,38,2015,2015-12-06,16:00,Figueirense - Fluminense,1-0,1.34,4.75,9.41,13,Fluminense,13,16,visitante,0,0,-1,0.0999656049214803,0.19803712469708,0.497933939461521,-0.497933939461521,-2.85294049223534,47,14,-9,,0,1.6,,1,1
115,201712BAHFLU2,12,2017,2017-07-09,19:00,Bahia - Fluminense,1-1,2.13,3.41,3.34,15,Fluminense,8,16,visitante,1,0,0,0.281884898843089,0.276098405318451,1.12175310184772,-0.121753101847719,0.526125886692954,17,4,1,6,0,1.6,,0,0
123,201713FLUBOT1,13,2017,2017-07-13,00:00,Fluminense - Botafogo,0-1,2.07,3.27,3.64,15,Fluminense,11,9,mandante,0,0,-1,0.454192662125809,0.287516455841108,1.65009444221853,-1.65009444221853,-1.12396855552558,17,4,0,3,0,1.6,,0,0
139,201714CTBFLU2,14,2017,2017-07-16,22:00,Coritiba - Fluminense,1-2,2.05,3.38,3.59,15,Fluminense,10,12,visitante,3,1,1,0.262236637436749,0.278529446271577,1.06523935858183,1.93476064141817,0.810792085892595,20,5,1,5,0,1.6,,0,0
148,201715FLUCRU1,15,2017,2017-07-20,22:30,Fluminense - Cruzeiro,1-1,2.46,3.23,2.86,15,Fluminense,9,8,mandante,1,0,0,0.381424654819317,0.290496795930501,1.43477076038845,-0.434770760388452,0.376021325504143,21,5,1,5,0,1.6,,0,0
155,201716FLUCOR1,16,2017,2017-07-23,19:00,Fluminense - Corinthians,0-1,2.78,3.18,2.56,15,Fluminense,12,1,mandante,0,0,-1,0.337820566022077,0.295327413063325,1.30878911112955,-1.30878911112955,-0.932767785625411,21,5,0,4,0,1.6,,0,0
171,201718SPOFLU2,18,2017,2017-08-02,22:30,Sport - Fluminense,2-2,1.81,3.58,4.31,15,Fluminense,14,6,visitante,1,0,0,0.218096510684703,0.262568704204209,0.916858236258318,0.0831417637416823,-0.849626021883729,22,5,0,5,0,1.6,,0,0
181,201719FLUACG1,19,2017,2017-08-05,22:00,Fluminense - Atlético-GO,3-1,1.58,3.95,5.58,15,Fluminense,10,20,mandante,3,1,2,0.59412265758092,0.237649063032368,2.02001703577513,0.979982964224872,0.130356942341143,25,6,2,5,0,1.6,,0,0
