id_jogo,cod,rodada,temporada,data,horario,jogo,placar,odds_mandante,odds_empate,odds_visitante,site_apostas,time,pos_rodada,pos_adv_rodada,condicao,pts,vit,diff_gols,pr_vitoria,pr_empate,e_pontos,surpresa,cum_surpresa,cum_pts,cum_vit,cum_saldo,pts_4,trocou,m,di,tratado,periodo
263,200927CORCAP1,27,2009,2009-10-03,18:30,Corinthians - Atlético-PR,1-3,1.65,3.59,5,6,Corinthians,10,14,mandante,0,0,-2,0.558780954752751,0.256821330178841,1.93316419443709,-1.93316419443709,-0.4112229333269,38,10,-3,2,0,1.1,,0,0
275,200928FLUCOR2,28,2009,2009-10-07,21:50,Fluminense - Corinthians,1-1,2.26,3.27,3.06,8,Corinthians,12,20,visitante,1,0,0,0.303973346495558,0.284452122408687,1.19637216189536,-0.19637216189536,-0.60759509522226,39,10,-3,2,0,1.1,,0,0
281,200929CORGRE1,29,2009,2009-10-10,16:10,Corinthians - Grêmio,2-1,2.09,3.28,3.3,7,Corinthians,8,9,mandante,3,1,1,0.440426103303196,0.28063736460478,1.60191567451437,1.39808432548563,0.790489230263373,42,11,-2,5,0,1.1,0.014078150447439,0,
297,200930SPOCOR2,30,2009,2009-10-18,15:00,Sport - Corinthians,2-0,2.06,3.33,3.42,8,Corinthians,11,19,visitante,0,0,-2,0.271206945630515,0.278536863079989,1.09215769997153,-1.09215769997153,-0.301668469708162,42,11,-4,4,0,1.1,,0,1
310,200931CORCRU1,31,2009,2009-10-25,17:30,Corinthians - Cruzeiro,0-1,2.3,3.25,2.97,8,Corinthians,11,6,mandante,0,0,-1,0.402884153849365,0.28511801657032,1.49377047811841,-1.49377047811841,-1.79543894782658,42,11,-5,4,0,1.1,,0,1
317,200932VITCOR2,32,2009,2009-10-28,20:50,Vitória - Corinthians,0-1,2.02,3.34,3.54,8,Corinthians,9,10,visitante,3,1,1,0.262305024648928,0.278011912352456,1.06492698629924,1.93507301370076,0.139634065874185,45,12,-4,6,0,1.1,,0,1
327,200933PALCOR2,33,2009,2009-11-01,15:00,Palmeiras - Corinthians,2-2,2.12,3.27,3.27,7,Corinthians,10,1,visitante,1,0,0,0.282290279627164,0.282290279627164,1.12916111850866,-0.129161118508655,0.0104729473655303,46,12,-4,4,0,1.1,,0,1
336,200934CORSTA1,34,2009,2009-11-08,15:00,Corinthians - Santo André,2-0,1.8,3.42,4.38,8,Corinthians,8,18,mandante,3,1,2,0.516189058429475,0.271678451804987,1.82024562709341,1.17975437290659,1.19022732027212,49,13,-2,7,0,1.1,,0,1
19,20162VITCOR2,2,2016,2016-05-22,16:00,Vitória - Corinthians,3-2,3.01,3.12,2.41,13,Corinthians,15,13,visitante,0,0,-1,0.388636222557884,0.300196569347597,1.46610523702125,-1.46610523702125,-2.31139406277883,1,0,-1,,0,1.1,,1,0
28,20163CORPON1,3,2016,2016-05-26,11:00,Corinthians - Ponte Preta,3-0,1.53,3.97,6.36,13,Corinthians,6,13,mandante,3,1,3,0.615022616498718,0.237023829532251,2.0820916790284,0.917908320971596,-1.39348574180723,4,1,2,,0,1.1,,1,0
35,20164SPOCOR2,4,2016,2016-05-29,11:00,Sport - Corinthians,0-2,2.86,3.09,2.54,13,Corinthians,4,20,visitante,3,1,2,0.368987574320262,0.303310174360345,1.41027289732113,1.58972710267887,0.19624136087164,7,2,4,,0,1.1,,1,0
42,20165CORSAN1,5,2016,2016-06-01,21:00,Corinthians - Santos,1-0,1.57,3.7,6.28,13,Corinthians,2,15,mandante,3,1,1,0.59725585149314,0.253430185633575,2.04519774011299,0.954802259887006,1.15104362075865,10,3,5,9,0,1.1,,1,0
53,20166CORCTB1,6,2016,2016-06-04,20:30,Corinthians - Coritiba,2-1,1.42,4.16,8.22,13,Corinthians,1,19,mandante,3,1,1,0.660460301150367,0.22544558356575,2.20682648701685,0.79317351298315,1.9442171337418,13,4,6,12,0,1.1,,1,0
69,20167PALCOR2,7,2016,2016-06-12,16:00,Palmeiras - Corinthians,1-0,2.24,3.11,3.36,13,Corinthians,4,2,visitante,0,0,-1,0.279299506061967,0.301751234845083,1.13964975303098,-1.13964975303098,0.804567380710812,13,4,5,9,1,1.1,0,1,
80,20168FLUCOR2,8,2016,2016-06-16,20:00,Fluminense - Corinthians,1-0,3.35,3.14,2.24,14,Corinthians,5,9,visitante,0,0,-1,0.419809551176137,0.29948197281355,1.55891062634196,-1.55891062634196,-0.75434324563115,13,4,4,6,0,1.1,,1,1
86,20169CORBOT1,9,2016,2016-06-19,16:00,Corinthians - Botafogo,3-1,1.46,4.11,7.14,14,Corinthians,4,17,mandante,3,1,2,0.641143621204971,0.227754181741912,2.15118504535682,0.848814954643176,0.0944717090120255,16,5,6,6,0,1.1,,1,1
95,201610CAMCOR2,10,2016,2016-06-22,21:45,Atlético-MG - Corinthians,2-1,1.87,3.41,4.17,14,Corinthians,6,12,visitante,0,0,-1,0.224576763646225,0.274629062875295,0.94835935381397,-0.94835935381397,-0.853887644801944,16,5,5,3,0,1.1,,1,1
102,201611CORSTC1,11,2016,2016-06-25,21:00,Corinthians - Santa Cruz,2-1,1.42,4.38,7.47,14,Corinthians,4,18,mandante,3,1,1,0.66037347413292,0.214093683394691,2.19521410579345,0.80478589420655,-0.0491017505953946,19,6,6,6,0,1.1,,1,1
116,201612AMGCOR2,12,2016,2016-06-29,21:45,América-MG - Corinthians,0-2,3.67,3.22,2.07,14,Corinthians,2,20,visitante,3,1,2,0.453126377987477,0.291295528706235,1.65067466266867,1.34932533733133,1.30022358673594,22,7,8,9,0,1.1,,1,1
254,201226BOTCOR2,26,2012,2012-09-23,16:00,Botafogo - Corinthians,2-2,2.03,3.34,3.58,10,Corinthians,8,6,visitante,1,0,0,0.260728788531348,0.279463791300068,1.06165015689411,-0.0616501568941117,-2.17740062732249,36,9,4,8,0,1.2,,0,0
267,201227CORSPO1,27,2012,2012-09-30,16:00,Corinthians - Sport,3-0,1.47,4.04,7.26,10,Corinthians,8,17,mandante,3,1,3,0.638430696495971,0.232300278180465,2.14759236766838,0.852407632331623,-1.32499299499086,39,10,7,8,0,1.2,,0,0
276,201228NAUCOR2,28,2012,2012-10-06,16:20,Náutico - Corinthians,2-1,2.33,3.28,2.98,10,Corinthians,8,9,visitante,0,0,-1,0.31372484626563,0.285030500570603,1.22620503936749,-1.22620503936749,-2.55119803435836,39,10,6,7,0,1.2,,0,0
286,201229CORFLA1,29,2012,2012-10-10,22:00,Corinthians - Flamengo,3-2,1.8,3.55,4.45,9,Corinthians,7,15,mandante,3,1,1,0.523139332726219,0.265253746171041,1.8346717443497,1.1653282556503,-1.38586977870806,42,11,7,7,0,1.2,,0,0
293,201230PORCOR2,30,2012,2012-10-13,21:00,Portuguesa - Corinthians,1-1,2.51,3.28,2.73,10,Corinthians,7,13,visitante,1,0,0,0.342469685309595,0.285043366126583,1.31245242205537,-0.312452422055367,-1.69832220076342,43,11,7,7,0,1.2,,0,0
305,201231CRUCOR2,31,2012,2012-10-17,22:00,Cruzeiro - Corinthians,2-0,1.98,3.38,3.77,10,Corinthians,9,8,visitante,0,0,-2,0.248791803595592,0.277498550164315,1.02387396095109,-1.02387396095109,-2.72219616171451,43,11,5,4,0,1.2,0.0666073789488202,0,
311,201232CORBAH1,32,2012,2012-10-20,18:30,Corinthians - Bahia,1-1,1.75,3.58,4.59,10,Corinthians,8,16,mandante,1,0,0,0.534733498862664,0.261392073466386,1.86559257005438,-0.865592570054377,-3.58778873176889,44,11,5,5,0,1.2,,0,1
324,201233CORVAS1,33,2012,2012-10-27,15:20,Corinthians - Vasco,1-0,1.85,3.44,4.23,10,Corinthians,8,7,mandante,3,1,1,0.506292470259945,0.272279380808401,1.79115679158824,1.20884320841176,-2.37894552335713,47,12,6,5,0,1.2,,0,1
334,201234ACGCOR2,34,2012,2012-11-04,16:00,Atlético-GO - Corinthians,0-2,4.72,3.61,1.73,10,Corinthians,8,20,visitante,3,1,2,0.541785240746452,0.259636694318937,1.88499241655829,1.11500758344171,-1.26393793991542,50,13,8,7,0,1.2,,0,1
343,201235CORCTB1,35,2012,2012-11-10,20:00,Corinthians - Coritiba,5-1,1.8,3.49,4.46,10,Corinthians,6,14,mandante,3,1,4,0.521010597347651,0.268716067399934,1.83174785944289,1.16825214055711,-0.0956857993583075,53,14,12,,0,1.2,,0,1
358,201236INTCOR2,36,2012,2012-11-18,18:30,Internacional - Corinthians,0-2,2.19,3.29,3.24,10,Corinthians,5,8,visitante,3,1,2,0.288662395884665,0.284275429381858,1.15026261703585,1.84973738296415,1.75405158360584,56,15,14,,0,1.2,,0,1
208,201621CORVIT1,21,2016,2016-08-22,20:00,Corinthians - Vitória,2-1,1.39,4.59,7.74,14,Corinthians,3,17,mandante,3,1,1,0.674573200950151,0.204282516191876,2.22800211904233,0.771997880957671,0.796631219964528,37,11,11,4,0,1.2,,1,0
209,201622PONCOR2,22,2016,2016-08-27,16:00,Ponte Preta - Corinthians,2-0,2.75,3.14,2.61,14,Corinthians,4,7,visitante,0,0,-2,0.359673274213905,0.298964090986717,1.37798391362843,-1.37798391362843,-0.581352693663903,37,11,9,4,0,1.2,,1,0
228,201623CORSPO1,23,2016,2016-09-08,19:30,Corinthians - Sport,3-0,1.49,4.08,6.79,14,Corinthians,4,16,mandante,3,1,3,0.631059579266279,0.230460483604597,2.12363922140343,0.876360778596567,0.295008084932664,40,12,12,6,0,1.2,,1,0
236,201624SANCOR2,24,2016,2016-09-11,16:00,Santos - Corinthians,2-1,2.3,3.15,3.19,14,Corinthians,4,5,visitante,0,0,-1,0.29414750005075,0.297882706400601,1.18032520655285,-1.18032520655285,-0.885317121620187,40,12,11,6,0,1.2,,1,0
245,201625CTBCOR2,25,2016,2016-09-14,21:45,Coritiba - Corinthians,1-1,2.44,3.11,2.97,14,Corinthians,5,14,visitante,1,0,0,0.315238930038759,0.301048110037014,1.24676490015329,-0.246764900153291,-1.13208202177348,41,12,11,4,0,1.2,,1,0
251,201626CORPAL1,26,2016,2016-09-17,16:00,Corinthians - Palmeiras,0-2,2.29,3.16,3.18,14,Corinthians,5,1,mandante,0,0,-2,0.409029852568851,0.296417203285655,1.52350676099221,-1.52350676099221,-2.65558878276569,41,12,9,4,1,1.2,0,1,
266,201627CORFLU1,27,2016,2016-09-25,16:00,Corinthians - Fluminense,0-1,1.74,3.41,5.01,14,Corinthians,7,5,mandante,0,0,-1,0.538337918191014,0.274694421598934,1.88970817617197,-1.88970817617197,-4.54529695893766,41,12,8,1,0,1.2,,1,1
275,201628BOTCOR2,28,2016,2016-10-01,16:30,Botafogo - Corinthians,2-0,2.31,3.11,3.21,14,Corinthians,7,8,visitante,0,0,-2,0.292246860546003,0.301643865708254,1.17838444734626,-1.17838444734626,-5.72368140628392,41,12,6,1,0,1.2,,1,1
283,201629CORCAM1,29,2016,2016-10-05,21:00,Corinthians - Atlético-MG,0-0,1.92,3.49,3.9,14,Corinthians,9,3,mandante,1,0,0,0.489607838905316,0.269354455787452,1.7381779725034,-0.738177972503399,-6.46185937878732,42,12,6,1,0,1.2,,1,1
294,201630STCCOR2,30,2016,2016-10-12,21:45,Santa Cruz - Corinthians,2-4,4.35,3.51,1.81,14,Corinthians,9,19,visitante,3,1,2,0.517662255764517,0.266942644710477,1.81992941200403,1.18007058799597,-5.28178879079135,45,13,8,4,1,1.2,0,1,1
306,201631CORAMG1,31,2016,2016-10-16,17:30,Corinthians - América-MG,2-0,1.33,4.89,9.01,13,Corinthians,7,20,mandante,3,1,2,0.704425070228424,0.191592094765604,2.30486730545088,0.695132694549123,-4.58665609624223,48,14,10,7,0,1.2,,1,1
36,20124GRECOR2,4,2012,2012-06-10,17:00,Grêmio - Corinthians,2-0,1.51,3.98,6.71,8,Corinthians,20,3,visitante,0,0,-2,0.140259570525372,0.236467768398304,0.657246479974421,-0.657246479974421,-4.53178096363461,1,0,-4,,0,1.3,,0,0
50,20125PONCOR2,5,2012,2012-06-17,18:30,Ponte Preta - Corinthians,1-0,2.14,3.32,3.34,8,Corinthians,20,12,visitante,0,0,-1,0.280365570691206,0.282054519912238,1.12315123198586,-1.12315123198586,-5.65493219562047,1,0,-5,1,0,1.3,,0,0
54,20126CORPAL1,6,2012,2012-06-24,16:00,Corinthians - Palmeiras,2-1,2.67,3.16,2.64,8,Corinthians,17,19,mandante,3,1,1,0.350103238152792,0.295815077806315,1.34612479226469,1.65387520773531,-4.00105698788516,4,1,-4,4,0,1.3,,0,0
79,20127SPOCOR2,7,2012,2012-07-08,18:30,Sport - Corinthians,1-1,2.24,3.31,3.15,8,Corinthians,18,11,visitante,1,0,0,0.297804144291056,0.283408777799646,1.17682121067281,-0.176821210672815,-4.17787819855798,5,1,-4,4,0,1.3,,0,0
80,20128CORBOT1,8,2012,2012-07-11,19:30,Corinthians - Botafogo,1-3,1.9,3.41,4,8,Corinthians,19,4,mandante,0,0,-2,0.492081243912118,0.274180165229626,1.75042389696598,-1.75042389696598,-5.92830209552396,5,1,-6,4,0,1.3,,0,0
81,20129CORNAU1,9,2012,2012-07-14,18:30,Corinthians - Náutico,2-1,1.39,4.44,8.02,8,Corinthians,14,12,mandante,3,1,1,0.672775571434509,0.21062118114729,2.22894789545082,0.771052104549181,-5.15724999097477,8,2,-5,7,0,1.3,0.12453879981658,0,
96,201210FLACOR2,10,2012,2012-07-18,21:50,Flamengo - Corinthians,0-3,2.41,3.25,2.93,7,Corinthians,13,10,visitante,3,1,3,0.320789800256386,0.289204343000373,1.25157374376953,1.74842625623047,-3.4088237347443,11,3,-2,7,0,1.3,,0,1
103,201211CORPOR1,11,2012,2012-07-21,21:00,Corinthians - Portuguesa,1-1,1.58,3.84,5.66,8,Corinthians,12,17,mandante,1,0,0,0.591502378593745,0.243378582858885,2.01788571864012,-1.01788571864012,-4.42670945338442,12,3,-2,7,0,1.3,,0,1
116,201212CORCRU1,12,2012,2012-07-25,21:50,Corinthians - Cruzeiro,2-0,1.93,3.35,3.89,8,Corinthians,11,6,mandante,3,1,2,0.48256414624121,0.278014567834488,1.72570700655812,1.27429299344188,-3.15241645994254,15,4,0,10,0,1.3,,0,1
124,201213BAHCOR2,13,2012,2012-07-29,16:00,Bahia - Corinthians,0-0,3.03,3.22,2.33,8,Corinthians,9,17,visitante,1,0,0,0.40119083354236,0.290302683898664,1.49387518452574,-0.493875184525743,-3.64629164446829,16,4,0,8,0,1.3,,0,1
137,201214VASCOR2,14,2012,2012-08-05,16:00,Vasco - Corinthians,0-0,2.05,3.33,3.54,8,Corinthians,11,3,visitante,1,0,0,0.263859738633333,0.28049954197057,1.07207875787057,-0.0720787578705688,-3.71837040233885,17,4,0,6,0,1.3,,0,1
245,201625CTBCOR2,25,2016,2016-09-14,21:45,Coritiba - Corinthians,1-1,2.44,3.11,2.97,14,Corinthians,5,14,visitante,1,0,0,0.315238930038759,0.301048110037014,1.24676490015329,-0.246764900153291,-1.13208202177348,41,12,11,4,0,1.3,,1,0
251,201626CORPAL1,26,2016,2016-09-17,16:00,Corinthians - Palmeiras,0-2,2.29,3.16,3.18,14,Corinthians,5,1,mandante,0,0,-2,0.409029852568851,0.296417203285655,1.52350676099221,-1.52350676099221,-2.65558878276569,41,12,9,4,1,1.3,0,1,0
266,201627CORFLU1,27,2016,2016-09-25,16:00,Corinthians - Fluminense,0-1,1.74,3.41,5.01,14,Corinthians,7,5,mandante,0,0,-1,0.538337918191014,0.274694421598934,1.88970817617197,-1.88970817617197,-4.54529695893766,41,12,8,1,0,1.3,,1,0
275,201628BOTCOR2,28,2016,2016-10-01,16:30,Botafogo - Corinthians,2-0,2.31,3.11,3.21,14,Corinthians,7,8,visitante,0,0,-2,0.292246860546003,0.301643865708254,1.17838444734626,-1.17838444734626,-5.72368140628392,41,12,6,1,0,1.3,,1,0
283,201629CORCAM1,29,2016,2016-10-05,21:00,Corinthians - Atlético-MG,0-0,1.92,3.49,3.9,14,Corinthians,9,3,mandante,1,0,0,0.489607838905316,0.269354455787452,1.7381779725034,-0.738177972503399,-6.46185937878732,42,12,6,1,0,1.3,,1,0
294,201630STCCOR2,30,2016,2016-10-12,21:45,Santa Cruz - Corinthians,2-4,4.35,3.51,1.81,14,Corinthians,9,19,visitante,3,1,2,0.517662255764517,0.266942644710477,1.81992941200403,1.18007058799597,-5.28178879079135,45,13,8,4,1,1.3,0,1,
306,201631CORAMG1,31,2016,2016-10-16,17:30,Corinthians - América-MG,2-0,1.33,4.89,9.01,13,Corinthians,7,20,mandante,3,1,2,0.704425070228424,0.191592094765604,2.30486730545088,0.695132694549123,-4.58665609624223,48,14,10,7,0,1.3,,1,1
313,201632FLACOR2,32,2016,2016-10-23,16:00,Flamengo - Corinthians,2-2,1.65,3.7,5.33,14,Corinthians,6,2,visitante,1,0,0,0.176340607443567,0.254025793966003,0.783047616296703,0.216952383703297,-4.36970371253893,49,14,10,8,0,1.3,,1,1
325,201633CORCHA1,33,2016,2016-10-29,15:30,Corinthians - Chapecoense,1-1,1.54,3.87,6.33,14,Corinthians,7,11,mandante,1,0,0,0.609303297342874,0.242461777237216,2.07037166926584,-1.07037166926584,-5.44007538180477,50,14,10,8,0,1.3,,1,1
332,201634SAOCOR2,34,2016,2016-11-05,18:30,São Paulo - Corinthians,4-0,2.1,3.18,3.63,14,Corinthians,7,12,visitante,0,0,-4,0.258392533779078,0.29495751497423,1.07013511631146,-1.07013511631146,-6.51021049811623,50,14,6,5,0,1.3,,1,1
345,201635FIGCOR2,35,2016,2016-11-16,20:45,Figueirense - Corinthians,1-1,2.85,3.16,2.51,14,Corinthians,7,18,visitante,1,0,0,0.373830999829813,0.296935382776212,1.41842838226565,-0.41842838226565,-6.92863888038188,51,14,6,,0,1.3,,1,1
58,20106CORINT1,6,2010,2010-06-03,21:00,Corinthians - Internacional,2-0,1.75,3.54,4.48,8,Corinthians,1,16,mandante,3,1,2,0.530510935231583,0.262258230693579,1.85379103638833,1.14620896361167,6.25975051430895,16,5,7,10,0,1.4,,1,0
65,20107BOTCOR2,7,2010,2010-06-06,16:00,Botafogo - Corinthians,2-2,2.66,3.26,2.54,8,Corinthians,1,8,visitante,1,0,0,0.365760658669501,0.284979163503231,1.38226113951173,-0.382261139511735,5.87748937479721,17,5,7,8,0,1.4,,1,0
75,20108CEACOR2,8,2010,2010-07-14,21:50,Ceará - Corinthians,0-0,2.35,3.23,2.99,7,Corinthians,1,2,visitante,1,0,0,0.312691814934891,0.289457748190503,1.22753319299518,-0.227533192995176,5.64995618180204,18,5,7,8,0,1.4,,1,0
85,20109CORCAM1,9,2010,2010-07-18,16:00,Corinthians - Atlético-MG,1-0,1.57,3.65,6.2,8,Corinthians,1,16,mandante,3,1,1,0.594049009699563,0.255522450747483,2.03766947984617,0.962330520153828,6.61228670195586,21,6,8,8,0,1.4,,1,0
95,201010ACGCOR2,10,2010,2010-07-21,21:50,Atlético-GO - Corinthians,3-1,3.56,3.31,2.03,8,Corinthians,2,20,visitante,0,0,-2,0.457976579594787,0.280873853950882,1.65480359273524,-1.65480359273524,4.95748310922062,21,6,6,5,0,1.4,,1,0
110,201011CORGUA1,11,2010,2010-07-25,18:30,Corinthians - Guarani,3-1,1.43,4.18,7.21,8,Corinthians,1,12,mandante,3,1,2,0.649164790901552,0.222082691624215,2.16957706432887,0.830422935671129,5.78790604489175,24,7,8,7,1,1.4,0,1,
116,201012PALCOR2,12,2010,2010-08-01,16:00,Palmeiras - Corinthians,1-1,2.64,3.25,2.6,7,Corinthians,2,11,visitante,1,0,0,0.359085963003264,0.287268770402612,1.3645266594124,-0.364526659412405,5.42337938547934,25,7,8,7,0,1.4,,1,1
124,201013CORFLA1,13,2010,2010-08-08,16:00,Corinthians - Flamengo,1-0,1.69,3.43,5.18,8,Corinthians,4,10,mandante,3,1,1,0.549762827871516,0.270874396239901,1.92016287985445,1.07983712014555,6.5032165056249,28,8,9,7,0,1.4,,1,1
134,201014AVACOR2,14,2010,2010-08-15,16:00,Avaí - Corinthians,3-2,2.36,3.31,2.88,8,Corinthians,2,3,visitante,0,0,-1,0.323579606647557,0.28154358524017,1.25228240518284,-1.25228240518284,5.25093410044206,28,8,8,7,0,1.4,,1,1
147,201015CORSAO1,15,2010,2010-08-22,18:30,Corinthians - São Paulo,3-0,2.01,3.26,3.64,8,Corinthians,2,16,mandante,3,1,3,0.461092502933702,0.284293230336424,1.66757073913753,1.33242926086247,6.58336336130453,31,9,11,7,0,1.4,,1,1
154,201016CRUCOR2,16,2010,2010-08-25,22:00,Cruzeiro - Corinthians,1-0,2.4,3.25,2.83,8,Corinthians,2,6,visitante,0,0,-1,0.327875743500284,0.285504108955632,1.26913133945648,-1.26913133945648,5.31423202184804,31,9,10,6,0,1.4,,1,1
254,201126CORBAH1,26,2011,2011-09-25,16:00,Corinthians - Bahia,1-0,1.43,4.17,7.61,8,Corinthians,2,15,mandante,3,1,1,0.653237709220632,0.224011972226739,2.18372509988864,0.816274900111364,5.0463384381564,47,14,11,4,0,1.4,,0,0
266,201127VASCOR2,27,2011,2011-10-02,16:00,Vasco - Corinthians,2-2,1.93,3.32,3.98,8,Corinthians,2,1,visitante,1,0,0,0.234688271446675,0.28134316878246,0.985407983122486,0.0145920168775135,5.06093045503391,48,14,11,5,0,1.4,,0,0
276,201128CORACG1,28,2011,2011-10-09,18:00,Corinthians - Atlético-GO,3-0,1.57,3.73,6.07,8,Corinthians,1,12,mandante,3,1,3,0.595393811255657,0.250608118946751,2.03678955271372,0.963210447286277,6.02414090232019,51,15,14,8,0,1.4,,0,0
285,201129CORBOT1,29,2011,2011-10-12,21:50,Corinthians - Botafogo,0-2,1.74,3.53,4.69,8,Corinthians,1,3,mandante,0,0,-2,0.536503718586451,0.264452257886806,1.87396341364616,-1.87396341364616,4.15017748867403,51,15,12,7,0,1.4,,0,0
293,201130CRUCOR2,30,2011,2011-10-16,15:00,Cruzeiro - Corinthians,0-1,2.42,3.34,2.81,8,Corinthians,1,16,visitante,3,1,1,0.33305862768044,0.280208007120371,1.27938389016169,1.72061610983831,5.87079359851234,54,16,13,7,0,1.4,,0,0
307,201131INTCOR2,31,2011,2011-10-23,15:00,Internacional - Corinthians,1-1,2,3.32,3.74,8,Corinthians,2,7,visitante,1,0,0,0.25021856440867,0.281872720147117,1.03252841337313,-0.032528413373127,5.83826518513921,55,16,13,7,0,1.4,0.0503591402474592,0,
314,201132CORAVA1,32,2011,2011-10-30,15:00,Corinthians - Avaí,2-1,1.4,4.4,7.84,8,Corinthians,1,19,mandante,3,1,1,0.668112798264642,0.212581344902386,2.21691973969631,0.783080260303688,6.6213454454429,58,17,14,7,0,1.4,,0,1
324,201133AMGCOR2,33,2011,2011-11-06,16:00,América-MG - Corinthians,2-1,5.79,3.84,1.58,8,Corinthians,1,20,visitante,0,0,-1,0.593703436673876,0.244284226548105,2.02539453656973,-2.02539453656973,4.59595090887317,58,17,13,7,0,1.4,,0,1
335,201134CORCAP1,34,2011,2011-11-13,16:00,Corinthians - Atlético-PR,2-1,1.4,4.31,7.85,8,Corinthians,1,18,mandante,3,1,1,0.665260777663078,0.216093988104016,2.21187632109325,0.78812367890675,5.38407458777992,61,18,14,7,0,1.4,,0,1
346,201135CEACOR2,35,2011,2011-11-16,20:50,Ceará - Corinthians,0-1,2.81,3.29,2.44,8,Corinthians,1,18,visitante,3,1,1,0.383146351470643,0.284157172519261,1.43359622693119,1.56640377306881,6.95047836084872,64,19,15,,0,1.4,,0,1
356,201136CORCAM1,36,2011,2011-11-20,16:00,Corinthians - Atlético-MG,2-1,1.52,3.98,6.17,8,Corinthians,1,14,mandante,3,1,1,0.614151448307598,0.234550301866218,2.07700464678901,0.922995353210986,7.87347371405971,67,20,16,,0,1.4,,0,1
236,201024SANCOR2,24,2010,2010-09-22,22:00,Santos - Corinthians,2-3,2.47,3.25,2.75,8,Corinthians,1,7,visitante,3,1,1,0.337893296853625,0.285909712722298,1.29958960328317,1.70041039671683,8.97599576414497,47,14,19,9,0,1.5,,1,0
245,201025INTCOR2,25,2010,2010-09-26,16:00,Internacional - Corinthians,3-2,2.01,3.3,3.61,8,Corinthians,2,4,visitante,0,0,-1,0.257072098782657,0.281221295941028,1.052437592289,-1.052437592289,7.92355817185597,47,14,18,9,0,1.5,,1,0
257,201026CORBOT1,26,2010,2010-09-29,22:00,Corinthians - Botafogo,1-1,1.61,3.74,5.29,8,Corinthians,2,6,mandante,1,0,0,0.576425651678617,0.248140454332239,1.97741740936809,-0.97741740936809,6.94614076248788,48,14,18,7,0,1.5,,1,0
261,201027CORCEA1,27,2010,2010-10-02,16:00,Corinthians - Ceará,2-2,1.41,4.26,7.69,8,Corinthians,2,13,mandante,1,0,0,0.660353283382619,0.218567636049177,2.19962748619703,-1.19962748619703,5.74651327629085,49,14,18,5,0,1.5,,1,0
273,201028CAMCOR2,28,2010,2010-10-06,22:00,Atlético-MG - Corinthians,2-1,2.75,3.3,2.43,8,Corinthians,3,17,visitante,0,0,-1,0.381679389312977,0.281054823039556,1.42609299097849,-1.42609299097849,4.32042028531236,49,14,17,2,0,1.5,,1,0
284,201029CORACG1,29,2010,2010-10-10,16:00,Corinthians - Atlético-GO,3-4,1.41,4.22,7.56,8,Corinthians,3,17,mandante,0,0,-1,0.657621668418774,0.219726671201534,2.19259167645786,-2.19259167645786,2.1278286088545,49,14,16,2,1,1.5,0,1,
290,201018VASCOR2,18,2010,2010-10-13,22:00,Vasco - Corinthians,2-0,2.32,3.29,2.92,8,Corinthians,1,2,visitante,0,0,-2,0.317847922045473,0.282102107104189,1.23564587324061,-1.23564587324061,0.892182735613895,49,14,14,1,0,1.5,,1,1
296,201030GUACOR2,30,2010,2010-10-17,15:00,Guarani - Corinthians,0-0,2.93,3.28,2.34,8,Corinthians,3,14,visitante,1,0,0,0.398081336105841,0.283997050758436,1.47824105907596,-0.47824105907596,0.413941676537935,50,14,14,1,0,1.5,,1,1
305,201031CORPAL1,31,2010,2010-10-24,15:00,Corinthians - Palmeiras,1-0,1.98,3.34,3.67,8,Corinthians,3,10,mandante,3,1,1,0.468971902546523,0.278013283545544,1.68492899118511,1.31507100881489,1.72901268535282,53,15,15,4,0,1.5,,1,1
311,201032FLACOR2,32,2010,2010-10-27,21:00,Flamengo - Corinthians,1-1,2.39,3.25,2.84,8,Corinthians,3,13,visitante,1,0,0,0.326569995501385,0.285371934530441,1.2650819210346,-0.265081921034597,1.46393076431823,54,15,15,5,0,1.5,,1,1
327,201033CORAVA1,33,2010,2010-11-03,20:50,Corinthians - Avaí,4-0,1.37,4.52,8.22,8,Corinthians,2,18,mandante,3,1,4,0.68038133467135,0.206221776216759,2.24736578023081,0.752634219769192,2.21656498408742,57,16,19,8,0,1.5,,1,1
235,201424FIGCOR2,24,2014,2014-09-24,22:00,Figueirense - Corinthians,1-0,3.36,3.12,2.23,13,Corinthians,6,12,visitante,0,0,-1,0.420444701126191,0.300510154971605,1.56184425835018,-1.56184425835018,0.0728760072366443,40,10,12,4,0,1.5,,0,0
245,201425CAPCOR2,25,2014,2014-09-28,16:00,Atlético-PR - Corinthians,1-0,2.55,3,2.87,13,Corinthians,7,11,visitante,0,0,-1,0.324448120109422,0.310388701571347,1.28373306189961,-1.28373306189961,-1.21085705466297,40,10,11,4,0,1.5,,0,0
257,201426CORSPO1,26,2014,2014-10-04,18:30,Corinthians - Sport,3-0,1.44,3.97,8.28,13,Corinthians,6,9,mandante,3,1,3,0.650773287720048,0.236048749198204,2.18836861235835,0.811631387641651,-0.399225667021317,43,11,14,6,0,1.5,,0,0
265,201427CRUCOR2,27,2014,2014-10-08,22:00,Cruzeiro - Corinthians,0-1,1.64,3.54,5.77,13,Corinthians,5,1,visitante,3,1,1,0.162648273388954,0.265107496456007,0.753052316622869,2.24694768337713,1.84772201635581,46,12,15,6,0,1.5,,0,0
